"","Var1","Freq"
"77","-134.49768175822",1
"78","-134.48332621167",1
"79","-134.392405712776",1
"80","-134.376143923343",1
"81","-134.324062455574",1
"82","-134.317205894388",1
"83","-134.227281655976",1
"84","-134.216820524595",1
"85","-134.166163283291",1
"86","-134.154439931352",1
"87","-134.053756554905",1
"88","-133.992101465506",1
"89","-133.970054061675",1
"90","-133.929864936034",1
"91","-133.840847398289",1
"92","-133.739907287095",1
"93","-133.727973697841",1
"94","-133.681650627642",1
"95","-133.584340928277",1
"96","-133.582767595493",1
"97","-133.504778795306",1
"98","-133.491132335031",1
"99","-133.399368461327",1
"100","-133.389957294632",1
"101","-133.346161625973",1
"102","-133.31846289695",1
"103","-133.293408585382",1
"104","-133.281093089021",1
"105","-133.228623523469",1
"106","-133.119161132505",1
"107","-133.054598389644",1
"108","-132.958894461982",1
"109","-132.903348829791",1
"110","-132.881075844996",1
"111","-132.832131352248",1
"112","-132.666657489599",1
"113","-132.657921194175",1
"114","-132.636986251467",1
"115","-132.630541528655",1
"116","-132.57435637717",1
"117","-132.569901109373",1
"118","-132.545175599034",1
"119","-132.540345454269",1
"120","-132.498321479854",1
"121","-132.497721475675",1
"122","-132.399758794231",1
"123","-132.369977728607",1
"124","-132.346123282611",1
"125","-132.269408194229",1
"126","-132.262743916359",1
"127","-132.248948832132",1
"128","-132.241426163527",1
"129","-132.227811294874",1
"130","-132.227511015881",1
"131","-132.221882617072",1
"132","-132.21078283408",1
"133","-132.155750002846",1
"134","-132.084656104585",1
"135","-131.92581913663",1
"136","-131.91986281556",1
"137","-131.885597046259",1
"138","-131.885128742449",1
"139","-131.871962968901",1
"140","-131.859352045226",1
"141","-131.816668168131",1
"142","-131.761665007846",1
"143","-131.734080113401",1
"144","-131.720110991381",1
"145","-131.69672697705",1
"146","-131.690330896026",1
"147","-131.588378791238",1
"148","-131.567983785285",1
"149","-131.564382889342",1
"150","-131.549106177275",1
"151","-131.505501819575",1
"152","-131.501309849345",1
"153","-131.473065998222",1
"154","-131.46360022477",1
"155","-131.441916158979",1
"156","-131.410225076676",1
"157","-131.36135366136",1
"158","-131.353008812016",1
"159","-131.34383921817",1
"160","-131.33228547662",1
"161","-131.302413290843",1
"162","-131.261875643157",1
"163","-131.252086931933",1
"164","-131.240819427948",1
"165","-131.213514397945",1
"166","-131.175038285242",1
"167","-131.170070786093",1
"168","-131.166923249027",1
"169","-131.156673096466",1
"170","-131.150445695976",1
"171","-131.091658425788",1
"172","-131.090261333722",1
"173","-131.086206439701",1
"174","-131.060953742228",1
"175","-131.02590053233",1
"176","-131.017337919318",1
"177","-130.985704786691",1
"178","-130.955373402916",1
"179","-130.94679322704",1
"180","-130.925528168717",1
"181","-130.91059451427",1
"182","-130.885380102096",1
"183","-130.814826376571",1
"184","-130.776855627104",1
"185","-130.760151455714",1
"186","-130.752018255955",1
"187","-130.730580183248",1
"188","-130.709632852051",1
"189","-130.694762518457",1
"190","-130.650186298126",1
"191","-130.635796952998",1
"192","-130.606897157353",1
"193","-130.564352548381",1
"194","-130.527581595487",1
"195","-130.511683209713",1
"196","-130.510683122694",1
"197","-130.494793805573",1
"198","-130.387954364214",1
"199","-130.387286614948",1
"200","-130.383389204308",1
"201","-130.355738132914",1
"202","-130.340179004373",1
"203","-130.304218852694",1
"204","-130.273655511805",1
"205","-130.268249974247",1
"206","-130.26329518277",1
"207","-130.253783788047",1
"208","-130.223129375645",1
"209","-130.152691691631",1
"210","-130.143683500886",1
"211","-130.1433579784",1
"212","-130.13299265594",1
"213","-130.102058440044",1
"214","-130.062781357478",1
"215","-130.043871812385",1
"216","-130.01162045286",1
"217","-130.009215349686",1
"218","-129.999240197625",1
"219","-129.980504189464",1
"220","-129.965949528938",1
"221","-129.960770700239",1
"222","-129.936887768587",1
"223","-129.887443192017",1
"224","-129.878720689172",1
"225","-129.862646907517",1
"226","-129.85774533532",1
"227","-129.848493459344",1
"228","-129.847078105642",1
"229","-129.841945580612",1
"230","-129.831351146648",1
"231","-129.771879418719",1
"232","-129.757002505306",1
"233","-129.739958929744",1
"234","-129.729068812611",1
"235","-129.672081096618",1
"236","-129.655565760689",1
"237","-129.653197129473",1
"238","-129.642126461355",1
"239","-129.605172479098",1
"240","-129.570282701644",1
"241","-129.526746742132",1
"242","-129.48241983983",1
"243","-129.440509128536",1
"244","-129.413080362824",1
"245","-129.403713951355",1
"246","-129.403701940112",1
"247","-129.377566301153",1
"248","-129.352079294507",1
"249","-129.26396354857",1
"250","-129.257590752741",1
"251","-129.242782139518",1
"252","-129.233684731001",1
"253","-129.206955796468",1
"254","-129.188489112983",1
"255","-129.187697856308",1
"256","-129.138948672274",1
"257","-128.996268812897",1
"258","-128.995254095913",1
"259","-128.988286837031",1
"260","-128.978337194047",1
"261","-128.930761137727",1
"262","-128.922275468838",1
"263","-128.90487757707",1
"264","-128.904135115117",1
"265","-128.863248451504",1
"266","-128.770096918894",1
"267","-128.759450640788",1
"268","-128.758844343203",1
"269","-128.719716856375",1
"270","-128.704602009604",1
"271","-128.684742230083",1
"272","-128.649899403315",1
"273","-128.633544534454",1
"274","-128.579830876873",1
"275","-128.545220361175",1
"276","-128.521260176114",1
"277","-128.458946893244",1
"278","-128.445432696753",1
"279","-128.439476300028",1
"280","-128.429246690466",1
"281","-128.399922813833",1
"282","-128.391600530979",1
"283","-128.389627333968",1
"284","-128.339994081103",1
"285","-128.299399573592",1
"286","-128.290377555278",1
"287","-128.27544678281",1
"288","-128.226693823992",1
"289","-128.223947085094",1
"290","-128.167898117631",1
"291","-128.163764471126",1
"292","-128.135114003237",1
"293","-128.120892942978",1
"294","-128.105828196052",1
"295","-128.102296919405",1
"296","-128.094298054618",1
"297","-128.068803375903",1
"298","-128.048031622656",1
"299","-128.037517804796",1
"300","-128.010505224737",1
"301","-127.986946366531",1
"302","-127.97092863797",1
"303","-127.945813218085",1
"304","-127.934448340645",1
"305","-127.899102093743",1
"306","-127.878524341231",1
"307","-127.860058695299",1
"308","-127.814778725854",1
"309","-127.809374876974",1
"310","-127.80057989972",1
"311","-127.793896224681",1
"312","-127.793707192573",1
"313","-127.763865551531",1
"314","-127.750906595715",1
"315","-127.724656748039",1
"316","-127.72020098444",1
"317","-127.684679855125",1
"318","-127.660108508106",1
"319","-127.636319046536",1
"320","-127.623602611038",1
"321","-127.604117606",1
"322","-127.566748216267",1
"323","-127.554774334644",1
"324","-127.524555987592",1
"325","-127.521360400048",1
"326","-127.512428203428",1
"327","-127.511733639361",1
"328","-127.503787889555",1
"329","-127.487503965879",1
"330","-127.486549451642",1
"331","-127.48582726364",1
"332","-127.438861784167",1
"333","-127.41772537247",1
"334","-127.412138656068",1
"335","-127.383546447204",1
"336","-127.362897149301",1
"337","-127.362061080131",1
"338","-127.34725971549",1
"339","-127.345678597686",1
"340","-127.337278182922",1
"341","-127.328634764452",1
"342","-127.304090678688",1
"343","-127.301432141901",1
"344","-127.251666744865",1
"345","-127.248170677005",1
"346","-127.244212713275",1
"347","-127.233502503736",1
"348","-127.197869745177",1
"349","-127.18996688629",1
"350","-127.161446049612",1
"351","-127.080888670055",1
"352","-127.077834946607",1
"353","-127.064672939507",1
"354","-127.050297930356",1
"355","-127.04582815005",1
"356","-127.03877847288",1
"357","-127.012388957786",1
"358","-127.004097801938",1
"359","-126.982081257229",1
"360","-126.981784001703",1
"361","-126.967536271284",1
"362","-126.966424524709",1
"363","-126.960078245733",1
"364","-126.945207297645",1
"365","-126.927997318293",1
"366","-126.926368407254",1
"367","-126.862146922357",1
"368","-126.856081438023",1
"369","-126.805480132078",1
"370","-126.766760057598",1
"371","-126.729275285749",1
"372","-126.728777447585",1
"373","-126.7228823127",1
"374","-126.70439794403",1
"375","-126.693864266819",1
"376","-126.685347615989",1
"377","-126.671144267867",1
"378","-126.630969772446",1
"379","-126.599307233834",1
"380","-126.587654595223",1
"381","-126.571466418045",1
"382","-126.537650131941",1
"383","-126.529458275816",1
"384","-126.508457914869",1
"385","-126.484410913414",1
"386","-126.474609858643",1
"387","-126.456383476493",1
"388","-126.450130462403",1
"389","-126.445020737308",1
"390","-126.442239623381",1
"391","-126.43091918177",1
"392","-126.430229688981",1
"393","-126.416550087737",1
"394","-126.416532535288",1
"395","-126.411797315315",1
"396","-126.396611607487",1
"397","-126.381136699885",1
"398","-126.377892860469",1
"399","-126.330578163584",1
"400","-126.32675058895",1
"401","-126.316993337681",1
"402","-126.303357897485",1
"403","-126.268984661769",1
"404","-126.234020940289",1
"405","-126.195661073149",1
"406","-126.178167078627",1
"407","-126.173659023883",1
"408","-126.151701760196",1
"409","-126.123588490358",1
"410","-126.11222182516",1
"411","-126.11175057708",1
"412","-126.108629670233",1
"413","-126.100642242788",1
"414","-126.090900352866",1
"415","-126.087209840067",1
"416","-126.084983933333",1
"417","-126.047421858648",1
"418","-126.032288613768",1
"419","-126.02749697321",1
"420","-126.023796923401",1
"421","-126.016946135062",1
"422","-126.010512956918",1
"423","-126.00793175891",1
"424","-125.994908865326",1
"425","-125.994743649631",1
"426","-125.987621861712",1
"427","-125.97532724726",1
"428","-125.961459877947",1
"429","-125.957592004313",1
"430","-125.947767333543",1
"431","-125.942976728937",1
"432","-125.933094756669",1
"433","-125.931115125561",1
"434","-125.924069329529",1
"435","-125.916202405619",1
"436","-125.914572215495",1
"437","-125.903276911846",1
"438","-125.903182043895",1
"439","-125.899831503052",1
"440","-125.899830806347",1
"441","-125.898790031992",1
"442","-125.879951875381",1
"443","-125.877989173401",1
"444","-125.852191753075",1
"445","-125.808959965852",1
"446","-125.790336218333",1
"447","-125.785141846757",1
"448","-125.769528616893",1
"449","-125.733104244998",1
"450","-125.732632128994",1
"451","-125.69438472335",1
"452","-125.6906915039",1
"453","-125.682168086508",1
"454","-125.672281947107",1
"455","-125.656679080396",1
"456","-125.607354363335",1
"457","-125.595066720994",1
"458","-125.586252812759",1
"459","-125.580340418449",1
"460","-125.550860021022",1
"461","-125.535784441529",1
"462","-125.519453650753",1
"463","-125.507731030601",1
"464","-125.467660897622",1
"465","-125.465998079586",1
"466","-125.463787917786",1
"467","-125.461616191433",1
"468","-125.456169325931",1
"469","-125.454588063906",1
"470","-125.441545945401",1
"471","-125.43031232841",1
"472","-125.407729936904",1
"473","-125.398658098125",1
"474","-125.393358789983",1
"475","-125.390259375801",1
"476","-125.388922502583",1
"477","-125.384872374865",1
"478","-125.382255447173",1
"479","-125.362979039797",1
"480","-125.355685764703",1
"481","-125.325234107771",1
"482","-125.294767140724",1
"483","-125.26760569523",1
"484","-125.266733384383",1
"485","-125.240085767931",1
"486","-125.209148899974",1
"487","-125.192756587695",1
"488","-125.141714522984",1
"489","-125.086775058046",1
"490","-125.082749177777",1
"491","-125.05700854053",1
"492","-125.04473652263",1
"493","-125.038711843312",1
"494","-125.019938817977",1
"495","-125.017941351676",1
"496","-125.007348811037",1
"497","-124.989304589659",1
"498","-124.977368884764",1
"499","-124.976918693451",1
"500","-124.937222919908",1
"501","-124.924507117372",1
"502","-124.92182506107",1
"503","-124.920243769216",1
"504","-124.901486423287",1
"505","-124.898104420329",1
"506","-124.886130700057",1
"507","-124.884150004614",1
"508","-124.852519556339",1
"509","-124.848579386329",1
"510","-124.842161653415",1
"511","-124.826988236506",1
"512","-124.820641842085",1
"513","-124.809309446614",1
"514","-124.807622562184",1
"515","-124.800528996175",1
"516","-124.771382814424",1
"517","-124.757773984286",1
"518","-124.75167000544",1
"519","-124.70453732475",1
"520","-124.685061737449",1
"521","-124.676689983688",1
"522","-124.64880936889",1
"523","-124.599622918517",1
"524","-124.596320615822",1
"525","-124.594965758184",1
"526","-124.588384409466",1
"527","-124.566820150355",1
"528","-124.563562602228",1
"529","-124.546732253717",1
"530","-124.544656088191",1
"531","-124.54122680581",1
"532","-124.527092546449",1
"533","-124.526719666935",1
"534","-124.504206121561",1
"535","-124.495251620574",1
"536","-124.484217144478",1
"537","-124.457862401123",1
"538","-124.449032066065",1
"539","-124.427829412195",1
"540","-124.42219781701",1
"541","-124.415768583931",1
"542","-124.393370047896",1
"543","-124.370050901431",1
"544","-124.362335916173",1
"545","-124.306052081254",1
"546","-124.281171833855",1
"547","-124.204815303778",1
"548","-124.191704897283",1
"549","-124.158932282206",1
"550","-124.154050793758",1
"551","-124.151881274898",1
"552","-124.126235463713",1
"553","-124.120607830969",1
"554","-124.102623234583",1
"555","-124.101453972054",1
"556","-124.091647215186",1
"557","-124.088362146996",1
"558","-124.085020525045",1
"559","-124.066046976577",1
"560","-124.029781331994",1
"561","-124.026013441282",1
"562","-124.01774240332",1
"563","-124.00973055523",1
"564","-124.007203985704",1
"565","-124.006611840414",1
"566","-124.004605528635",1
"567","-123.987809901968",1
"568","-123.946461283776",1
"569","-123.935587383628",1
"570","-123.931302001817",1
"571","-123.921452332751",1
"572","-123.898542238249",1
"573","-123.894755263131",1
"574","-123.892884871111",1
"575","-123.889608930045",1
"576","-123.873498342249",1
"577","-123.871901456978",1
"578","-123.862714189031",1
"579","-123.859373985888",1
"580","-123.857361267677",1
"581","-123.833671545552",1
"582","-123.827355597851",1
"583","-123.823407156177",1
"584","-123.810557649452",1
"585","-123.807384103982",1
"586","-123.80234015552",1
"587","-123.792297563653",1
"588","-123.785881353918",1
"589","-123.784006991958",1
"590","-123.770593616956",1
"591","-123.76883850593",1
"592","-123.753422753566",1
"593","-123.751491844346",1
"594","-123.735350236776",1
"595","-123.72035948362",1
"596","-123.708523369619",1
"597","-123.707036681772",1
"598","-123.694007827581",1
"599","-123.676122594953",1
"600","-123.673108039034",1
"601","-123.664183620225",1
"602","-123.648962131199",1
"603","-123.638215082423",1
"604","-123.613831353421",1
"605","-123.613636290809",1
"606","-123.594646579168",1
"607","-123.591525296526",1
"608","-123.589171503132",1
"609","-123.587913753878",1
"610","-123.581235912529",1
"611","-123.557351121712",1
"612","-123.546563632666",1
"613","-123.534668192967",1
"614","-123.525012128453",1
"615","-123.519491881149",1
"616","-123.510217010215",1
"617","-123.498577591712",1
"618","-123.494887588697",1
"619","-123.491771891969",1
"620","-123.485878142406",1
"621","-123.481445500128",1
"622","-123.469011028244",1
"623","-123.461894226364",1
"624","-123.443001215176",1
"625","-123.434751444853",1
"626","-123.419027164748",1
"627","-123.408059591402",1
"628","-123.406680449404",1
"629","-123.382769925118",1
"630","-123.382768092524",1
"631","-123.372756256071",1
"632","-123.336074115335",1
"633","-123.331161883611",1
"634","-123.296579199971",1
"635","-123.293078255624",1
"636","-123.28850104639",1
"637","-123.281378960398",1
"638","-123.275913576722",1
"639","-123.269353257633",1
"640","-123.254808960056",1
"641","-123.236234826033",1
"642","-123.234500831749",1
"643","-123.231840965127",1
"644","-123.23181353017",1
"645","-123.22214207314",1
"646","-123.214794272464",1
"647","-123.214156436219",1
"648","-123.208174483",1
"649","-123.170711279851",1
"650","-123.155943425954",1
"651","-123.154322310064",1
"652","-123.145955813805",1
"653","-123.113029296043",1
"654","-123.112188831689",1
"655","-123.090858389199",1
"656","-123.070318820661",1
"657","-123.061414277488",1
"658","-123.041445915945",1
"659","-123.03152511126",1
"660","-123.024214350107",1
"661","-123.018870021573",1
"662","-122.991456936047",1
"663","-122.974077401269",1
"664","-122.958853579698",1
"665","-122.954575961442",1
"666","-122.946789447934",1
"667","-122.94614284561",1
"668","-122.944168329364",1
"669","-122.928775739117",1
"670","-122.92821284101",1
"671","-122.927783709577",1
"672","-122.923347004073",1
"673","-122.914170838659",1
"674","-122.903104586666",1
"675","-122.899494356344",1
"676","-122.876688633327",1
"677","-122.875336535016",1
"678","-122.874928170531",1
"679","-122.870539917862",1
"680","-122.867960849032",1
"681","-122.862086566978",1
"682","-122.860137642049",1
"683","-122.839283834342",1
"684","-122.838789316074",1
"685","-122.822603387749",1
"686","-122.814268776337",1
"687","-122.7745248529",1
"688","-122.774413093212",1
"689","-122.749074771316",1
"690","-122.74761461037",1
"691","-122.728764064245",1
"692","-122.727839533658",1
"693","-122.693526369323",1
"694","-122.69056252272",1
"695","-122.688014274274",1
"696","-122.684615941306",1
"697","-122.678748231676",1
"698","-122.63830253854",1
"699","-122.635371652715",1
"700","-122.625218916952",1
"701","-122.61702942164",1
"702","-122.604940566443",1
"703","-122.604326041129",1
"704","-122.594687831831",1
"705","-122.593868006989",1
"706","-122.574544745642",1
"707","-122.574510800536",1
"708","-122.572993690435",1
"709","-122.568891822535",1
"710","-122.558408118543",1
"711","-122.540337866331",1
"712","-122.523103827947",1
"713","-122.504651535706",1
"714","-122.490161581249",1
"715","-122.48026742696",1
"716","-122.479922148882",1
"717","-122.462102345281",1
"718","-122.453631038409",1
"719","-122.444965766229",1
"720","-122.442655835002",1
"721","-122.437523035339",1
"722","-122.437191399012",1
"723","-122.425447974298",1
"724","-122.406674971722",1
"725","-122.376017328321",1
"726","-122.362527092128",1
"727","-122.278103891973",1
"728","-122.27161029885",1
"729","-122.269177343992",1
"730","-122.254186318574",1
"731","-122.223066626763",1
"732","-122.220997400034",1
"733","-122.212147745608",1
"734","-122.163362895336",1
"735","-122.160678959783",1
"736","-122.155281639703",1
"737","-122.153282776409",1
"738","-122.118793469346",1
"739","-122.10400333539",1
"740","-122.090554750114",1
"741","-122.086012247235",1
"742","-122.084731836361",1
"743","-122.069239051619",1
"744","-122.063345414242",1
"745","-122.061255162005",1
"746","-122.055766285167",1
"747","-122.055299195694",1
"748","-122.045641893269",1
"749","-122.036057427658",1
"750","-122.010453152281",1
"751","-122.007284011478",1
"752","-122.004281264861",1
"753","-122.00205588737",1
"754","-122.001055190213",1
"755","-121.991288446586",1
"756","-121.980596810694",1
"757","-121.979171969464",1
"758","-121.969007048315",1
"759","-121.968148766288",1
"760","-121.945104440799",1
"761","-121.93556488312",1
"762","-121.933857135852",1
"763","-121.931213740908",1
"764","-121.922116748708",1
"765","-121.912436184067",1
"766","-121.889704971534",1
"767","-121.888808974529",1
"768","-121.864734365392",1
"769","-121.856076659787",1
"770","-121.855161521753",1
"771","-121.852723704712",1
"772","-121.846408331824",1
"773","-121.846182282228",1
"774","-121.821395842847",1
"775","-121.814296615775",1
"776","-121.812263633081",1
"777","-121.803171148851",1
"778","-121.799204634832",1
"779","-121.797642326082",1
"780","-121.78190830104",1
"781","-121.777190024736",1
"782","-121.721971824075",1
"783","-121.718016427457",1
"784","-121.716242265716",1
"785","-121.7063985665",1
"786","-121.70014177736",1
"787","-121.692868113447",1
"788","-121.690792264774",1
"789","-121.687098592497",1
"790","-121.684352113325",1
"791","-121.683167727817",1
"792","-121.682896012058",1
"793","-121.671869199176",1
"794","-121.671197926338",1
"795","-121.664440493252",1
"796","-121.622382032768",1
"797","-121.618594116298",1
"798","-121.618517515798",1
"799","-121.615396515686",1
"800","-121.614834004044",1
"801","-121.605601297486",1
"802","-121.598209458607",1
"803","-121.588130055022",1
"804","-121.532409441187",1
"805","-121.530250177972",1
"806","-121.529129311457",1
"807","-121.518668106878",1
"808","-121.514927296115",1
"809","-121.502236559005",1
"810","-121.48143317521",1
"811","-121.462277748092",1
"812","-121.462170914719",1
"813","-121.454893526555",1
"814","-121.45460118557",1
"815","-121.441652258217",1
"816","-121.422644554733",1
"817","-121.406502146175",1
"818","-121.401751733092",1
"819","-121.401630622524",1
"820","-121.390025969396",1
"821","-121.380741303418",1
"822","-121.37903868647",1
"823","-121.368150928756",1
"824","-121.344326333757",1
"825","-121.337916105803",1
"826","-121.337231976399",1
"827","-121.337223585738",1
"828","-121.33655031656",1
"829","-121.321030718291",1
"830","-121.318932704539",1
"831","-121.316000846973",1
"832","-121.311925846786",1
"833","-121.299613468466",1
"834","-121.293713681014",1
"835","-121.274322575217",1
"836","-121.272298870487",1
"837","-121.268771803812",1
"838","-121.241057736989",1
"839","-121.231315278506",1
"840","-121.229189994894",1
"841","-121.200699084981",1
"842","-121.1696475847",1
"843","-121.167107152244",1
"844","-121.152902631133",1
"845","-121.13620692556",1
"846","-121.098988872029",1
"847","-121.096956860289",1
"848","-121.067067877601",1
"849","-121.064685475846",1
"850","-121.063430499285",1
"851","-121.040630649767",1
"852","-121.034688747448",1
"853","-121.024057041698",1
"854","-121.009174044536",1
"855","-121.007424122251",1
"856","-121.004013160981",1
"857","-120.999506425354",1
"858","-120.992431433344",1
"859","-120.984490896885",1
"860","-120.979094026519",1
"861","-120.96220891395",1
"862","-120.961853746687",1
"863","-120.955177817171",1
"864","-120.919021199332",1
"865","-120.909710996223",1
"866","-120.896538327509",1
"867","-120.890057410195",1
"868","-120.888587379301",1
"869","-120.881953917952",1
"870","-120.870445954779",1
"871","-120.864441208842",1
"872","-120.859944708252",1
"873","-120.852817397054",1
"874","-120.849303050349",1
"875","-120.843114895781",1
"876","-120.841557608621",1
"877","-120.814770558685",1
"878","-120.796607104544",1
"879","-120.79636680716",1
"880","-120.795212878367",1
"881","-120.795192892919",1
"882","-120.785994641542",1
"883","-120.783326699151",1
"884","-120.779267584484",1
"885","-120.776456746812",1
"886","-120.767412544426",1
"887","-120.760131091798",1
"888","-120.759288972023",1
"889","-120.758849401349",1
"890","-120.757358780948",1
"891","-120.755311654255",1
"892","-120.753782443535",1
"893","-120.742896400601",1
"894","-120.741782098174",1
"895","-120.732204659624",1
"896","-120.712694493372",1
"897","-120.705101299487",1
"898","-120.703235043216",1
"899","-120.690268848093",1
"900","-120.688532611021",1
"901","-120.68743860872",1
"902","-120.674883919518",1
"903","-120.67308316148",1
"904","-120.660744257344",1
"905","-120.652083742096",1
"906","-120.640944712862",1
"907","-120.632372283863",1
"908","-120.631744309112",1
"909","-120.612951569983",1
"910","-120.59328487046",1
"911","-120.5871856378",1
"912","-120.579547872876",1
"913","-120.57947083086",1
"914","-120.57382467825",1
"915","-120.556286638127",1
"916","-120.530588866025",1
"917","-120.523417744479",1
"918","-120.509538469781",1
"919","-120.488434354554",1
"920","-120.486223681244",1
"921","-120.48078817389",1
"922","-120.465781418718",1
"923","-120.459501257842",1
"924","-120.457535276014",1
"925","-120.446969128661",1
"926","-120.422806684764",1
"927","-120.41572606292",1
"928","-120.412674641865",1
"929","-120.401158222037",1
"930","-120.400416791102",1
"931","-120.385126932856",1
"932","-120.379345476115",1
"933","-120.37885356609",1
"934","-120.325711136945",1
"935","-120.299932697398",1
"936","-120.278928158237",1
"937","-120.278123181271",1
"938","-120.258254294456",1
"939","-120.254127092936",1
"940","-120.237493605826",1
"941","-120.230917113725",1
"942","-120.223077369059",1
"943","-120.21346993566",1
"944","-120.205670727996",1
"945","-120.204188383756",1
"946","-120.201571952012",1
"947","-120.200088635129",1
"948","-120.196269568945",1
"949","-120.180332849542",1
"950","-120.180126450632",1
"951","-120.153729305596",1
"952","-120.142614162787",1
"953","-120.141766426664",1
"954","-120.13098988123",1
"955","-120.116319917879",1
"956","-120.115285272993",1
"957","-120.096893313276",1
"958","-120.087838944069",1
"959","-120.083961914647",1
"960","-120.081527569068",1
"961","-120.079794487669",1
"962","-120.075843445521",1
"963","-120.063816115612",1
"964","-120.048447365523",1
"965","-120.044036406923",1
"966","-120.042332616971",1
"967","-120.03993442519",1
"968","-120.027542800264",1
"969","-120.026678886211",1
"970","-120.018144781281",1
"971","-120.01777581241",1
"972","-120.01214130541",1
"973","-119.997822458114",1
"974","-119.995248772006",1
"975","-119.986671401326",1
"976","-119.965887489738",1
"977","-119.961240041555",1
"978","-119.955920891458",1
"979","-119.937848169016",1
"980","-119.933030974106",1
"981","-119.932758939447",1
"982","-119.930060675065",1
"983","-119.921727393199",1
"984","-119.908777207717",1
"985","-119.864222392841",1
"986","-119.86322655598",1
"987","-119.860461438319",1
"988","-119.858324593011",1
"989","-119.831124388244",1
"990","-119.823524328641",1
"991","-119.8156057901",1
"992","-119.812721372559",1
"993","-119.799300545333",1
"994","-119.79889996456",1
"995","-119.797729412815",1
"996","-119.795970596881",1
"997","-119.790454150323",1
"998","-119.759636235616",1
"999","-119.754248876573",1
"1000","-119.752515181602",1
"1001","-119.747052576646",1
"1002","-119.73891027674",1
"1003","-119.734901880458",1
"1004","-119.732652897294",1
"1005","-119.723094890853",1
"1006","-119.714157450374",1
"1007","-119.711852200174",1
"1008","-119.700118620898",1
"1009","-119.697550145698",1
"1010","-119.668851018992",1
"1011","-119.66459392652",1
"1012","-119.659481504296",1
"1013","-119.654873943628",1
"1014","-119.652015075551",1
"1015","-119.644940522772",1
"1016","-119.64199722871",1
"1017","-119.641730620736",1
"1018","-119.640106288904",1
"1019","-119.630540009927",1
"1020","-119.628332894839",1
"1021","-119.628330846339",1
"1022","-119.62563051857",1
"1023","-119.624919179635",1
"1024","-119.604187398161",1
"1025","-119.585076819912",1
"1026","-119.576570546135",1
"1027","-119.575476600763",1
"1028","-119.554810400198",1
"1029","-119.546067843681",1
"1030","-119.533877484184",1
"1031","-119.528838141808",1
"1032","-119.496152799311",1
"1033","-119.489349054874",1
"1034","-119.485001867943",1
"1035","-119.481115086218",1
"1036","-119.47908250492",1
"1037","-119.475862028805",1
"1038","-119.46897024265",1
"1039","-119.466888013",1
"1040","-119.454923796831",1
"1041","-119.449321795763",1
"1042","-119.431606362339",1
"1043","-119.422524641657",1
"1044","-119.415575049277",1
"1045","-119.412811146631",1
"1046","-119.411500639094",1
"1047","-119.394442088883",1
"1048","-119.390183317948",1
"1049","-119.378051909381",1
"1050","-119.375384369673",1
"1051","-119.374892282828",1
"1052","-119.355364629365",1
"1053","-119.35399755829",1
"1054","-119.348500625883",1
"1055","-119.348187873223",1
"1056","-119.345631166705",1
"1057","-119.319595410496",1
"1058","-119.313089023675",1
"1059","-119.305613040355",1
"1060","-119.298273329961",1
"1061","-119.292929093154",1
"1062","-119.271256772321",1
"1063","-119.263641614306",1
"1064","-119.261525829409",1
"1065","-119.260901247081",1
"1066","-119.254513438954",1
"1067","-119.25436499085",1
"1068","-119.250042814728",1
"1069","-119.233366404386",1
"1070","-119.230634187433",1
